"filename", "language", "JavaScript", "JSON with Comments", "MS SQL", "TypeScript", "Markdown", "TypeScript JSX", "JSON", "XML", "PostCSS", "comment", "blank", "total"
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260314032500_fix_missing_columns.sql", "MS SQL", 0, 0, 7, 0, 0, 0, 0, 0, 0, 6, 5, 18
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260314050200_fix_tenant_admin_rls.sql", "MS SQL", 0, 0, 50, 0, 0, 0, 0, 0, 0, 8, 9, 67
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260314054800_fix_profiles_rls_final.sql", "MS SQL", 0, 0, 111, 0, 0, 0, 0, 0, 0, 16, 27, 154
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260318001114_align_academic_workflow.sql", "MS SQL", 0, 0, 238, 0, 0, 0, 0, 0, 0, 84, 69, 391
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260410210000_fix_channel_members_insert_rls.sql", "MS SQL", 0, 0, 48, 0, 0, 0, 0, 0, 0, 5, 6, 59
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260410220000_add_instructor_to_channel.sql", "MS SQL", 0, 0, 96, 0, 0, 0, 0, 0, 0, 15, 15, 126
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260410230000_fix_attendance_dismissal.sql", "MS SQL", 0, 0, 85, 0, 0, 0, 0, 0, 0, 8, 11, 104
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260411010000_clear_attendance_data.sql", "MS SQL", 0, 0, 79, 0, 0, 0, 0, 0, 0, 6, 12, 97
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260411020000_auto_restore_dismissed_enrollment.sql", "MS SQL", 0, 0, 83, 0, 0, 0, 0, 0, 0, 5, 10, 98
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260411180000_fix_attendance_summary_count.sql", "MS SQL", 0, 0, 92, 0, 0, 0, 0, 0, 0, 6, 11, 109
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260411180100_recalculate_all_summaries.sql", "MS SQL", 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 2, 25
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260411190000_enable_realtime_attendance.sql", "MS SQL", 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 3, 8
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260412190000_faculty_circulars_rls.sql", "MS SQL", 0, 0, 19, 0, 0, 0, 0, 0, 0, 22, 6, 47
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260416000001_fix_embedding_dimensions_768.sql", "MS SQL", 0, 0, 43, 0, 0, 0, 0, 0, 0, 27, 8, 78
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260419000001_create_missing_buckets.sql", "MS SQL", 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 2, 26
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260419000002_add_assignment_attachment.sql", "MS SQL", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 4
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260419010000_complete_realtime_notifications.sql", "MS SQL", 0, 0, 196, 0, 0, 0, 0, 0, 0, 31, 26, 253
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260420010000_fix_rag_similarity_threshold.sql", "MS SQL", 0, 0, 32, 0, 0, 0, 0, 0, 0, 5, 2, 39
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260426000001_fix_college_absence_threshold.sql", "MS SQL", 0, 0, 103, 0, 0, 0, 0, 0, 0, 12, 13, 128
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260426000002_section_auto_close_when_full.sql", "MS SQL", 0, 0, 53, 0, 0, 0, 0, 0, 0, 7, 8, 68
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260426000003_fix_dismissal_restore_logic.sql", "MS SQL", 0, 0, 102, 0, 0, 0, 0, 0, 0, 10, 14, 126
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260426100000_fix_campuses_rls.sql", "MS SQL", 0, 0, 17, 0, 0, 0, 0, 0, 0, 13, 4, 34
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000001_create_course_schedules.sql", "MS SQL", 0, 0, 129, 0, 0, 0, 0, 0, 0, 14, 22, 165
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000002_modify_enrollments_add_staff.sql", "MS SQL", 0, 0, 114, 0, 0, 0, 0, 0, 0, 49, 32, 195
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000003_migrate_data.sql", "MS SQL", 0, 0, 194, 0, 0, 0, 0, 0, 0, 53, 37, 284
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000004_drop_old_tables.sql", "MS SQL", 0, 0, 82, 0, 0, 0, 0, 0, 0, 15, 11, 108
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000005_update_rls_policies.sql", "MS SQL", 0, 0, 77, 0, 0, 0, 0, 0, 0, 8, 11, 96
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000006_update_functions.sql", "MS SQL", 0, 0, 31, 0, 0, 0, 0, 0, 0, 10, 4, 45
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000007_final_cleanup.sql", "MS SQL", 0, 0, 41, 0, 0, 0, 0, 0, 0, 12, 11, 64
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\migrations\20260628000008_allow_enrollment_during_planning.sql", "MS SQL", 0, 0, 16, 0, 0, 0, 0, 0, 0, 10, 6, 32
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\supabase\seed.sql", "MS SQL", 0, 0, 195, 0, 0, 0, 0, 0, 0, 148, 69, 412
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\sync_emails.sql", "MS SQL", 0, 0, 57, 0, 0, 0, 0, 0, 0, 19, 8, 84
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\tests\auth.spec.ts", "TypeScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 7, 50
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\tests\student-journey.spec.ts", "TypeScript", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 15, 99
"d:\IT - 3rd year\IT 4\ibrahim\UniBot\uni_system\unibot-platform\tsconfig.json", "JSON with Comments", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"Total", "-", 1469, 34, 5236, 15741, 5396, 20057, 9533, 5, 106, 1902, 6001, 65480
